case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间,,重复情况
0,15401656,秀色测试,湖南省|岳阳市|湘阴县|S308(新世纪大道)|,samsung  GT-I8268,Android 4.1.2,WIFI,中国移动,JZO54K.I8268ZMAME1,热门应用推荐页面下拉的赚送金币说明点击没有反应,下载安装运行登陆后选择发现点获取秀币再选择免费获取选择精品推荐,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893987_9f5668c0-f321-43ce-a139-a084ffd0a3ba.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893985_5332780f-7dab-418c-a630-763670b8c5df.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893984_1e612d0e-902d-4212-b94d-ee0646611d45.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893983_7dd3a00f-b7d4-4c50-93c8-9292ad04a594.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893982_24e2dbd6-4516-462d-bc25-a97d008f7b59.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893981_94025fda-794a-4316-8e36-74ccfc2ea3f2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893980_39ad6ff5-959a-4855-85f3-df133ba8f420.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893979_6188772f-e9f6-4ec3-b9ae-474892a5a320.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893978_c68fb93d-5089-4345-9a1d-ea475a5a19a3.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14893977_aea8c42e-ebf7-4ee9-b094-b00be37d2c9f.jpg""]",未知,P0,审核不通过,2016-03-10 13:57:06,,31
0,851370,秀色测试,四川省|南充市|南部县|S101|null,Xiaomi  2013022,Android 4.2.1,WIFI,中国移动,HBJ2.0,使用第三方账号，qq登陆时，无法正常登陆，拉取qq信息失败！,使用第三方账号，qq登陆时，无法正常登陆，拉取qq信息失败！测试环境：红米手机，安卓4.2，wifi！,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14895845_f6659d54-f8f3-44ff-b361-df2dc0d8f103.jpg""]",未知,P0,审核通过,2016-03-10 17:35:51,,37
0,16634886,秀色测试,河南省|洛阳市|西工区|九都路|61号,Honor  CHE-TL00H,Android 5.0.2,WIFI,中国移动,CHE-TL00HC00B240,直播画面不能显示。华为荣耀4x，安卓5wifi环境。见截图,"直播画面不能显示。华为荣耀4x，安卓5wifi环境。
直播画面不能显示。华为荣耀4x，安卓5wifi环境。","[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14896176_6036df86-d465-421c-9e62-e279cff4e743.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14896175_f5417d61-8956-4a69-92d6-88ce413bbce3.jpg""]",未知,P0,审核通过,2016-03-10 17:36:08,,27
0,16634886,秀色测试,河南省|洛阳市|西工区|九都路|61号,Honor  CHE-TL00H,Android 5.0.2,WIFI,中国移动,CHE-TL00HC00B240,直播画面不稳定华为荣耀4x，安卓5wifi环境。,"直播画面不稳定，华为荣耀4x，安卓5wifi环境。
直播画面不稳定，华为荣耀4x，安卓5wifi环境。","[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14896176_6036df86-d465-421c-9e62-e279cff4e743.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14896175_f5417d61-8956-4a69-92d6-88ce413bbce3.jpg""]",未知,P0,审核不通过,2016-03-10 17:40:26,,27
0,13973795,秀色测试,甘肃省|白银市|景泰县|昌林路|,SAGA  A906,Android 5.1,WIFI,无SIM卡,SAGA_A906_V04_20151127-173807,搜索框下部“推荐房间”无法显示,首页-右上角搜索图标-搜索框下部“推荐房间”无法显示,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898613_56de35d1-3691-47b6-8df7-0949c9534629.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898612_f5d59b32-5ab3-4d1e-91f7-401f34ad0d7d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898611_a24f41da-cbb4-415f-814d-75089444f232.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898610_44e6bcca-555d-4745-99c3-bfbe4b1b6e0d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898609_28a26169-7d92-490e-9e8c-5c4c46a2fd86.jpg""]",未知,P0,审核通过,2016-03-10 17:46:21,,6
0,13973795,秀色测试,甘肃省|白银市|景泰县|昌林路|,SAGA  A906,Android 5.1,WIFI,无SIM卡,SAGA_A906_V04_20151127-173807,秀色商城会员板块内容缺失，无任何内容,首页-发现--秀色商城-会员，板块内容缺失，无任何内容,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898613_56de35d1-3691-47b6-8df7-0949c9534629.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898612_f5d59b32-5ab3-4d1e-91f7-401f34ad0d7d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898611_a24f41da-cbb4-415f-814d-75089444f232.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898610_44e6bcca-555d-4745-99c3-bfbe4b1b6e0d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898609_28a26169-7d92-490e-9e8c-5c4c46a2fd86.jpg""]",未知,P0,审核通过,2016-03-10 17:46:25,,28
0,13973795,秀色测试,甘肃省|白银市|景泰县|昌林路|,SAGA  A906,Android 5.1,WIFI,无SIM卡,SAGA_A906_V04_20151127-173807,点击“秀色大家族”，跳转的网页空白,首页-发现--家族广场-秀色大家族，跳转的网页空白,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898613_56de35d1-3691-47b6-8df7-0949c9534629.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898612_f5d59b32-5ab3-4d1e-91f7-401f34ad0d7d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898611_a24f41da-cbb4-415f-814d-75089444f232.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898610_44e6bcca-555d-4745-99c3-bfbe4b1b6e0d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898609_28a26169-7d92-490e-9e8c-5c4c46a2fd86.jpg""]",未知,P0,审核通过,2016-03-10 17:46:29,,7
0,13973795,秀色测试,甘肃省|白银市|景泰县|昌林路|,SAGA  A906,Android 5.1,WIFI,无SIM卡,SAGA_A906_V04_20151127-173807,获取秀币 银行卡充值提示“网络连接失败，请稍后重试”,首页-发现-获取秀币-银行卡支付-点击输入框选择金额-点击“充值”，提示“网络连接失败，请稍后重试”，支付宝，微信均正常,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898613_56de35d1-3691-47b6-8df7-0949c9534629.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898612_f5d59b32-5ab3-4d1e-91f7-401f34ad0d7d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898611_a24f41da-cbb4-415f-814d-75089444f232.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898610_44e6bcca-555d-4745-99c3-bfbe4b1b6e0d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898609_28a26169-7d92-490e-9e8c-5c4c46a2fd86.jpg""]",未知,P0,审核通过,2016-03-10 17:46:44,,3
0,13973795,秀色测试,甘肃省|白银市|景泰县|昌林路|,SAGA  A906,Android 5.1,WIFI,无SIM卡,SAGA_A906_V04_20151127-173807,获取秀币 信用卡充值提示“网络连接失败，请稍后重试”,首页-发现-获取秀币-信用卡支付-点击输入框选择金额-点击“充值”，提示“网络连接失败，请稍后重试”，支付宝，微信均正常,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898613_56de35d1-3691-47b6-8df7-0949c9534629.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898612_f5d59b32-5ab3-4d1e-91f7-401f34ad0d7d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898611_a24f41da-cbb4-415f-814d-75089444f232.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898610_44e6bcca-555d-4745-99c3-bfbe4b1b6e0d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14898609_28a26169-7d92-490e-9e8c-5c4c46a2fd86.jpg""]",未知,P0,审核通过,2016-03-10 17:47:03,,3
0,779468,秀色测试,北京|北京,Huawei  S8-701u,Android 4.3,WIFI,unknown,S8-701uV100R001C233B008,打开软件进行测试，点击“我”，点击我的消息，点击粉丝，会提示请稍后重试。,打开软件进行测试，点击“我”，点击我的消息，点击粉丝，会提示请稍后重试。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900246_dce04f43-d0f9-45d9-9ecc-be6d8d52da1e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900245_b11d02d0-8462-4ba5-b948-2caa03057f84.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900244_a8890e42-4ea4-4a5a-a120-e37758bca431.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900243_756b7613-284c-4d29-a428-7b98eda23ab1.jpg""]",未知,P0,审核通过,2016-03-10 17:47:07,,32
0,779468,秀色测试,北京|北京,Huawei  S8-701u,Android 4.3,WIFI,unknown,S8-701uV100R001C233B008,打开软件进行测试，点击“我”，点击秀币金额充值，点击第一行的免费获取，点击精品推荐，右上角的×不管用。,打开软件进行测试，点击“我”，点击秀币金额充值，点击第一行的免费获取，点击精品推荐，右上角的×不管用。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900246_dce04f43-d0f9-45d9-9ecc-be6d8d52da1e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900245_b11d02d0-8462-4ba5-b948-2caa03057f84.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900244_a8890e42-4ea4-4a5a-a120-e37758bca431.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900243_756b7613-284c-4d29-a428-7b98eda23ab1.jpg""]",未知,P0,审核通过,2016-03-10 17:47:10,,31
0,779468,秀色测试,北京|北京,Huawei  S8-701u,Android 4.3,WIFI,unknown,S8-701uV100R001C233B008,打开软件进行一键注册，点击“我”，点击右上角的图标，进入资料详情，点击右上角编辑图标，修改生日，点击右上角的保存，会提示修改失败。,打开软件进行一键注册，点击“我”，点击右上角的图标，进入资料详情，点击右上角编辑图标，修改生日，点击右上角的保存，会提示修改失败。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900246_dce04f43-d0f9-45d9-9ecc-be6d8d52da1e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900245_b11d02d0-8462-4ba5-b948-2caa03057f84.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900244_a8890e42-4ea4-4a5a-a120-e37758bca431.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900243_756b7613-284c-4d29-a428-7b98eda23ab1.jpg""]",未知,P0,审核通过,2016-03-10 17:47:15,,18
0,13585076,秀色测试,河南省|南阳市|卧龙区|G40(沪陕高速公路)|,WEIBI  F1,Android 4.4.4,WIFI,中国移动,T1795AN_JIAC_JC070_C_ALIYUN_SE,安装软件成功后点击完成，进入一片白屏，然后提示，好像是程序出现异常即将自动退出，然后黑屏几秒，返回了任务界面。,安装软件成功后点击完成，进入一片白屏，然后提示，好像是程序出现异常即将自动退出，然后黑屏几秒，返回了任务界面。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900316_f0c320aa-6e49-4cd1-a956-1f03941d49ea.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900313_dad55a18-9e0d-4401-8358-4702731a7205.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900312_acb82525-cc73-468e-8b11-0aabc784c9c5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900310_1c70f343-aafa-4767-9cf7-ff74c2f160d5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900308_b1755e95-5465-4520-bfdb-fd43c266ccc4.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900306_bc1d4e32-d2f9-4119-a46c-784e82efb655.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900304_913b2b13-bdf5-42a4-8f27-a04d1e73a10e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900302_b30fcda6-628e-47dc-96a2-812c13750a07.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900300_f8faa7f5-63fc-4860-8c9d-3f905ec177a2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900299_b16afa6b-3abf-4939-9050-36abd0bf61a0.jpg""]",未知,P0,审核通过,2016-03-10 17:47:20,,40
0,13585076,秀色测试,河南省|南阳市|卧龙区|G40(沪陕高速公路)|,WEIBI  F1,Android 4.4.4,WIFI,中国移动,T1795AN_JIAC_JC070_C_ALIYUN_SE,电脑点击了开始，软件也已经下载打开，点击下一步还是提示，请先下载并打开待测app。,电脑点击了开始，软件也已经下载打开，点击下一步还是提示，请先下载并打开待测app。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900316_f0c320aa-6e49-4cd1-a956-1f03941d49ea.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900313_dad55a18-9e0d-4401-8358-4702731a7205.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900312_acb82525-cc73-468e-8b11-0aabc784c9c5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900310_1c70f343-aafa-4767-9cf7-ff74c2f160d5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900308_b1755e95-5465-4520-bfdb-fd43c266ccc4.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900306_bc1d4e32-d2f9-4119-a46c-784e82efb655.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900304_913b2b13-bdf5-42a4-8f27-a04d1e73a10e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900302_b30fcda6-628e-47dc-96a2-812c13750a07.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900300_f8faa7f5-63fc-4860-8c9d-3f905ec177a2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900299_b16afa6b-3abf-4939-9050-36abd0bf61a0.jpg""]",未知,P0,审核通过,2016-03-10 17:47:23,,41
0,13585076,秀色测试,河南省|南阳市|卧龙区|G40(沪陕高速公路)|,WEIBI  F1,Android 4.4.4,WIFI,中国移动,T1795AN_JIAC_JC070_C_ALIYUN_SE,第一次更换头像，点击从相册选取，头像会闪动切换几下，变回以前的头像，但是点击别的，例发现，再回到我头像又更新了。,第一次更换头像，点击从相册选取，头像会闪动切换几下，变回以前的头像，但是点击别的，例发现，再回到我头像又更新了。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900316_f0c320aa-6e49-4cd1-a956-1f03941d49ea.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900313_dad55a18-9e0d-4401-8358-4702731a7205.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900312_acb82525-cc73-468e-8b11-0aabc784c9c5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900310_1c70f343-aafa-4767-9cf7-ff74c2f160d5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900308_b1755e95-5465-4520-bfdb-fd43c266ccc4.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900306_bc1d4e32-d2f9-4119-a46c-784e82efb655.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900304_913b2b13-bdf5-42a4-8f27-a04d1e73a10e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900302_b30fcda6-628e-47dc-96a2-812c13750a07.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900300_f8faa7f5-63fc-4860-8c9d-3f905ec177a2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900299_b16afa6b-3abf-4939-9050-36abd0bf61a0.jpg""]",未知,P0,审核通过,2016-03-10 17:50:42,,17
0,13585076,秀色测试,河南省|南阳市|卧龙区|G40(沪陕高速公路)|,WEIBI  F1,Android 4.4.4,WIFI,中国移动,T1795AN_JIAC_JC070_C_ALIYUN_SE,选择头像时，选择一个图片点击确定，进入截图界面，在截图界面点击返回会直接回到软件界面。,选择头像时，选择一个图片点击确定，进入截图界面，在截图界面点击返回会直接回到软件界面，而不是选择图片界面。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900316_f0c320aa-6e49-4cd1-a956-1f03941d49ea.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900313_dad55a18-9e0d-4401-8358-4702731a7205.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900312_acb82525-cc73-468e-8b11-0aabc784c9c5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900310_1c70f343-aafa-4767-9cf7-ff74c2f160d5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900308_b1755e95-5465-4520-bfdb-fd43c266ccc4.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900306_bc1d4e32-d2f9-4119-a46c-784e82efb655.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900304_913b2b13-bdf5-42a4-8f27-a04d1e73a10e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900302_b30fcda6-628e-47dc-96a2-812c13750a07.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900300_f8faa7f5-63fc-4860-8c9d-3f905ec177a2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900299_b16afa6b-3abf-4939-9050-36abd0bf61a0.jpg""]",未知,P0,审核通过,2016-03-10 17:50:46,,40
0,13585076,秀色测试,河南省|南阳市|卧龙区|G40(沪陕高速公路)|,WEIBI  F1,Android 4.4.4,WIFI,中国移动,T1795AN_JIAC_JC070_C_ALIYUN_SE,在编辑资料界面，第一次修改生日，点击完成，会变成没有调过一样，第二次第三次就好了，没有这样的情况。,在编辑资料界面，第一次修改生日，点击完成，会变成没有调过一样，第二次第三次就好了，没有这样的情况。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900316_f0c320aa-6e49-4cd1-a956-1f03941d49ea.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900313_dad55a18-9e0d-4401-8358-4702731a7205.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900312_acb82525-cc73-468e-8b11-0aabc784c9c5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900310_1c70f343-aafa-4767-9cf7-ff74c2f160d5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900308_b1755e95-5465-4520-bfdb-fd43c266ccc4.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900306_bc1d4e32-d2f9-4119-a46c-784e82efb655.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900304_913b2b13-bdf5-42a4-8f27-a04d1e73a10e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900302_b30fcda6-628e-47dc-96a2-812c13750a07.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900300_f8faa7f5-63fc-4860-8c9d-3f905ec177a2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900299_b16afa6b-3abf-4939-9050-36abd0bf61a0.jpg""]",未知,P0,审核通过,2016-03-10 17:50:50,,25
0,13585076,秀色测试,河南省|南阳市|卧龙区|G40(沪陕高速公路)|,WEIBI  F1,Android 4.4.4,WIFI,中国移动,T1795AN_JIAC_JC070_C_ALIYUN_SE,点击返回，选择不舍得离去，直接退出到了手机主页，而不是任务界面。,点击返回，选择不舍得离去，直接退出到了手机主页，而不是任务界面。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900316_f0c320aa-6e49-4cd1-a956-1f03941d49ea.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900313_dad55a18-9e0d-4401-8358-4702731a7205.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900312_acb82525-cc73-468e-8b11-0aabc784c9c5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900310_1c70f343-aafa-4767-9cf7-ff74c2f160d5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900308_b1755e95-5465-4520-bfdb-fd43c266ccc4.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900306_bc1d4e32-d2f9-4119-a46c-784e82efb655.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900304_913b2b13-bdf5-42a4-8f27-a04d1e73a10e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900302_b30fcda6-628e-47dc-96a2-812c13750a07.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900300_f8faa7f5-63fc-4860-8c9d-3f905ec177a2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900299_b16afa6b-3abf-4939-9050-36abd0bf61a0.jpg""]",未知,P0,审核通过,2016-03-10 17:50:56,,40
0,13585076,秀色测试,河南省|南阳市|卧龙区|G40(沪陕高速公路)|,WEIBI  F1,Android 4.4.4,WIFI,中国移动,T1795AN_JIAC_JC070_C_ALIYUN_SE,在‘我’成就中，点击任意东西，然后返回，我界面就会到顶部。,在‘我’成就中，点击任意东西，然后返回，我界面就会到顶部。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900316_f0c320aa-6e49-4cd1-a956-1f03941d49ea.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900313_dad55a18-9e0d-4401-8358-4702731a7205.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900312_acb82525-cc73-468e-8b11-0aabc784c9c5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900310_1c70f343-aafa-4767-9cf7-ff74c2f160d5.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900308_b1755e95-5465-4520-bfdb-fd43c266ccc4.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900306_bc1d4e32-d2f9-4119-a46c-784e82efb655.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900304_913b2b13-bdf5-42a4-8f27-a04d1e73a10e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900302_b30fcda6-628e-47dc-96a2-812c13750a07.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900300_f8faa7f5-63fc-4860-8c9d-3f905ec177a2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14900299_b16afa6b-3abf-4939-9050-36abd0bf61a0.jpg""]",未知,P0,审核通过,2016-03-10 17:50:59,,40
