case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间,,重复情况
0,14927138,注册登录,北京市|北京市|海淀区|西北旺四街|,google  Nexus 5,Android 4.4.3,WIFI,无SIM卡,KTU84M,使用微信分享时，分享失败。,首页——右上角分享按钮——选择微信或者朋友圈分享，显示跳转中，但是之后就一直没有反应了，通过qq分享正常。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216309_f35026d1-0bef-49ef-88bd-af7bef80e60b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216308_b70e02e9-9844-4e4c-81fe-4dc8364cf46f.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216307_7f97679c-4f4d-4047-8a1a-436f3b5d1f0e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216306_5d3039e5-c2d6-4e2c-b9dd-61ac7c50c7ba.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216305_e4f1ba73-6642-4ea3-9627-f63135833f9e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216304_273119ef-ca68-4032-a5cc-7db86622a01e.jpg""]",未知,P0,审核通过,2016-02-21 21:34:02,,43
0,14927138,注册登录,北京市|北京市|海淀区|西北旺四街|,google  Nexus 5,Android 4.4.3,WIFI,无SIM卡,KTU84M,昵称设置没有字数限制，导致过长的昵称在页面中显示很错乱。,昵称设置没有字数限制，导致过长的昵称在页面中显示很错乱。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216309_f35026d1-0bef-49ef-88bd-af7bef80e60b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216308_b70e02e9-9844-4e4c-81fe-4dc8364cf46f.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216307_7f97679c-4f4d-4047-8a1a-436f3b5d1f0e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216306_5d3039e5-c2d6-4e2c-b9dd-61ac7c50c7ba.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216305_e4f1ba73-6642-4ea3-9627-f63135833f9e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216304_273119ef-ca68-4032-a5cc-7db86622a01e.jpg""]",未知,P0,审核通过,2016-02-21 21:34:18,,18
0,14927138,注册登录,北京市|北京市|海淀区|西北旺四街|,google  Nexus 5,Android 4.4.3,WIFI,无SIM卡,KTU84M,当退出当前账户，再次重新登录时，签名恢复为默认签名，之前自己设置的签名不见了。,当退出当前账户，再次重新登录时，签名恢复为默认签名，之前自己设置的签名不见了。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216309_f35026d1-0bef-49ef-88bd-af7bef80e60b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216308_b70e02e9-9844-4e4c-81fe-4dc8364cf46f.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216307_7f97679c-4f4d-4047-8a1a-436f3b5d1f0e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216306_5d3039e5-c2d6-4e2c-b9dd-61ac7c50c7ba.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216305_e4f1ba73-6642-4ea3-9627-f63135833f9e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12216304_273119ef-ca68-4032-a5cc-7db86622a01e.jpg""]",未知,P0,审核通过,2016-02-21 21:34:35,,15
0,2872823,注册登录,福建省|福州市|马尾区|G104(福马路)|null,Xiaomi  HM 2A,Android 4.4.4,WIFI,中国联通,KTU84P,用qq授权登陆后，首页右上角分享，点击微信图标，弹窗“跳转微信中，请稍后”一闪，不能分享。弹窗时间极短，无法截屏。,用qq授权登陆后，首页右上角分享，点击微信图标，弹窗“跳转微信中，请稍后”一闪，不能分享。弹窗时间极短，无法截屏。3是弹窗位置。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12068554_92a19854-b0b4-4318-b951-808a9fa8a3d8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12068553_03f567da-762f-42de-94bc-bc7505f77393.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12068552_1ae1fbb6-8c87-4677-9f75-72c1dc4a535a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12068551_8f1adea3-bf44-4ff1-8079-8ae235970ad9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12068550_3bb33d09-4271-4c59-852c-45ce5e57628a.jpg""]",未知,P0,审核通过,2016-02-21 23:38:37,,39
0,14920030,注册登录,北京市|北京市|海淀区|西北旺四街|,TCL  TCL M2M,Android 4.4.4,WIFI,中国移动,TCL_M2M_V1.2,账户昵称的字数没有限制，可以很长很长，非常影响界面美观。,账户昵称的字数没有限制，可以很长很长，非常影响界面美观。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222397_08eb1cf5-d908-4923-b562-c3127bb85b3d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222396_4a972a37-b3e0-4b2a-a7ed-ac315da51917.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222395_6cb369a7-940c-457f-9726-e01eafce59a8.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222393_888f4730-d497-44a5-93dc-8b12e93e6572.jpg""]",未知,P0,审核通过,2016-02-21 23:39:00,,18
0,14920030,注册登录,北京市|北京市|海淀区|西北旺四街|,TCL  TCL M2M,Android 4.4.4,WIFI,中国移动,TCL_M2M_V1.2,分享时，通过微信或者朋友圈分享失败，无法跳转到微信界面。,分享时，通过微信或者朋友圈分享失败，无法跳转到微信界面。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222397_08eb1cf5-d908-4923-b562-c3127bb85b3d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222396_4a972a37-b3e0-4b2a-a7ed-ac315da51917.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222395_6cb369a7-940c-457f-9726-e01eafce59a8.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222393_888f4730-d497-44a5-93dc-8b12e93e6572.jpg""]",未知,P0,审核通过,2016-02-21 23:39:16,,43
0,14920030,注册登录,北京市|北京市|海淀区|西北旺四街|,TCL  TCL M2M,Android 4.4.4,WIFI,中国移动,TCL_M2M_V1.2,签名无法保存，当退出账户重新登录时会清除自己的个性签名。,签名无法保存，当退出账户重新登录时会清除自己的个性签名。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222397_08eb1cf5-d908-4923-b562-c3127bb85b3d.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222396_4a972a37-b3e0-4b2a-a7ed-ac315da51917.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222395_6cb369a7-940c-457f-9726-e01eafce59a8.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/12222393_888f4730-d497-44a5-93dc-8b12e93e6572.jpg""]",未知,P0,审核通过,2016-02-21 23:39:34,,15
0,15471034,注册登录,河南省|郑州市|金水区|北环路|61号,Letv  X900+,Android 5.0.2,WIFI,unknown,CEXCNFN5501001211S release-key,用户已经注册过，无法设置资料明细,用户已经注册过，无法设置资料明细，如果该用户名或者电话注册过，在注册首页就应该提示,[],未知,P0,审核不通过,2016-02-25 21:03:25,,50
2,15471034,分享,河南省|郑州市|金水区|北环路|61号,Letv  X900+,Android 5.0.2,WIFI,unknown,CEXCNFN5501001211S release-key,分享第一次总是失败，第二次就可以成功,分享第一次总是失败，第二次就可以成功，原因不明,[],未知,P0,审核不通过,2016-02-25 21:03:32,,41
2,16676531,分享,广东省|广州市|天河区|科韵路|16号,Xiaomi  MI NOTE LTE,Android 4.4.4,mobile LTE,中国移动,KTU84P,分享至qq好友，出现文件为空提示,点击首页右上角分享按钮，分享至qq好友，会提示文件为空，无法分享成功。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12069828_905167ed-6227-4052-965c-89007bc6813e.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12069827_3096b52d-77d5-46fa-af2b-3e13142fec84.jpg""]",未知,P0,审核通过,2016-02-25 21:04:05,,8
2,305822,分享,河南省|郑州市|金水区|东明路|63号,Coolpad  Coolpad 8675-A,Android 4.4.4,WIFI,中国移动,4.4.063.P0.150709.8675-A,点击首页右上角分享，qq、qq空间和健康汇分享正常，微信和朋友圈，点击无反应,点击首页右上角分享，qq、qq空间和健康汇分享正常，微信和朋友圈，点击无反应，手机安装有qq和微信。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12069890_e95f17b4-6e7e-4917-a742-8f5c7679c866.jpg""]",未知,P0,审核通过,2016-02-25 21:04:32,,43
2,16774712,分享,广东省|深圳市|龙岗区|开明路|10号,OPPO  R7Plus,Android 5.0,WIFI,中国移动,R7Plus_11_160114,"1、分享qq空间，进入空间但分享保存不了
2、分享微信点击无反应
3、分享微信朋友圈点击也无反应","1、点击分享后在弹出的最下面界面选择qq空间，转到qq空间，点转发后闪屏后退回
2、点击分享后在弹出的最下面界面选择微信图标无反应
3、选择微信图标也无反应",[],未知,P0,审核不通过,2016-02-25 21:04:42,,51
0,15205163,注册登录,广东省|广州市|越秀区|小北路|61,samsung  GT-N7100,Android 4.3,WIFI,中国移动,JSS15J.N7100ZSUEMK3,打开app，登陆时，当登陆密码错误时，一直显示登陆中，并没有跳转到其他页面。点返回也没用，一直在登陆中,打开app，登陆时，当登陆密码错误时，一直显示登陆中，并没有跳转到其他页面。点返回也没用，一直在登陆中,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12072233_52244c1b-b503-439a-8af7-aceaf9d882aa.jpg""]",未知,P0,审核通过,2016-02-25 21:04:53,,34
0,15205163,注册登录,广东省|广州市|越秀区|小北路|61,samsung  GT-N7100,Android 4.3,WIFI,中国移动,JSS15J.N7100ZSUEMK3,点开左上角人头像，点开健康本，提示正在建设中,点开左上角人头像，点开健康本，提示正在建设中,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/12072233_52244c1b-b503-439a-8af7-aceaf9d882aa.jpg""]",未知,P0,审核不通过,2016-02-25 21:05:13,,4
